page	table	row	col	x0	x1	y0	y1	top	bottom	left	right	firstRow	rowEnd	areaY	areaBottom
13	0	2	1	136.150	198.750	180.100	210.600	none	0.500	none	0.500	0	5	93.900	271.850
13	0	2	2	198.750	261.350	180.100	210.600	0.500	0.500	none	0.500	0	5	93.900	271.850
13	0	2	3	261.350	323.950	180.100	210.600	none	0.500	0.500	0.500	0	5	93.900	271.850
13	0	2	4	323.950	386.600	180.100	210.600	none	0.500	none	0.500	0	5	93.900	271.850
13	0	2	5	386.600	449.250	180.100	210.600	none	0.500	none	0.500	0	5	93.900	271.850
13	0	2	6	449.250	511.900	180.100	210.600	none	0.500	none	0.500	0	5	93.900	271.850
13	0	2	7	511.900	574.550	180.100	210.600	none	0.500	none	0.500	0	5	93.900	271.850
13	0	2	8	574.550	734.650	180.100	271.600	none	0.500	none	0.500	0	5	93.900	271.850
13	0	3	0	57.850	136.150	210.600	241.100	0.500	0.500	0.500	0.500	0	5	93.900	271.850
13	0	3	1	136.150	198.750	210.600	241.100	none	0.500	none	0.500	0	5	93.900	271.850
13	0	3	2	198.750	261.350	210.600	241.100	0.500	0.500	none	0.500	0	5	93.900	271.850
13	0	3	3	261.350	323.950	210.600	241.100	none	0.500	0.500	0.500	0	5	93.900	271.850
13	0	3	4	323.950	386.600	210.600	241.100	none	0.500	none	0.500	0	5	93.900	271.850
13	0	3	5	386.600	449.250	210.600	241.100	none	0.500	none	0.500	0	5	93.900	271.850
13	0	3	6	449.250	511.900	210.600	241.100	none	0.500	none	0.500	0	5	93.900	271.850
13	0	3	7	511.900	574.550	210.600	241.100	none	0.500	none	0.500	0	5	93.900	271.850
13	0	4	0	57.850	136.150	241.100	271.600	none	0.500	0.500	0.500	0	5	93.900	271.850
13	0	4	1	136.150	198.750	241.100	271.600	none	0.500	none	0.500	0	5	93.900	271.850
13	0	4	2	198.750	261.350	241.100	271.600	0.500	0.500	none	0.500	0	5	93.900	271.850
13	0	4	3	261.350	323.950	241.100	271.600	none	0.500	0.500	0.500	0	5	93.900	271.850
13	0	4	4	323.950	386.600	241.100	271.600	none	0.500	none	0.500	0	5	93.900	271.850
13	0	4	5	386.600	449.250	241.100	271.600	none	0.500	none	0.500	0	5	93.900	271.850
13	0	4	6	449.250	511.900	241.100	271.600	none	0.500	none	none	0	5	93.900	271.850
13	0	4	7	511.900	574.550	241.100	271.600	none	0.500	none	none	0	5	93.900	271.850
15	0	0	0	57.850	153.350	79.000	134.450	0.500	none	0.500	0.500	0	11	78.750	327.200
15	0	0	1	153.350	214.900	79.000	134.450	0.500	0.500	none	0.500	0	11	78.750	327.200
15	0	0	2	214.900	282.500	79.000	134.450	0.500	0.500	none	0.500	0	11	78.750	327.200
15	0	0	3	282.500	350.100	79.000	134.450	0.500	0.500	none	0.500	0	11	78.750	327.200
15	0	0	4	350.100	417.800	79.000	134.450	0.500	0.500	0.500	0.500	0	11	78.750	327.200
15	0	0	5	417.800	485.500	79.000	134.450	0.500	0.500	none	0.500	0	11	78.750	327.200
15	0	0	6	485.500	553.450	79.000	134.450	0.500	0.500	none	0.500	0	11	78.750	327.200
15	0	0	7	553.450	621.150	79.000	134.450	0.500	0.500	none	0.500	0	11	78.750	327.200
15	0	0	8	621.150	688.850	79.000	134.450	0.500	0.500	0.500	0.500	0	11	78.750	327.200
15	0	0	9	688.850	734.650	79.000	134.450	0.500	0.500	none	0.500	0	11	78.750	327.200
15	0	1	0	57.850	153.350	134.450	185.450	0.500	0.500	0.500	0.500	0	11	78.750	327.200
15	0	1	1	153.350	214.900	134.450	151.450	none	0.500	none	0.500	0	11	78.750	327.200
15	0	1	2	214.900	282.500	134.450	151.450	none	0.500	none	0.500	0	11	78.750	327.200
15	0	1	3	282.500	350.100	134.450	151.450	0.500	0.500	none	0.500	0	11	78.750	327.200
15	0	1	4	350.100	417.800	134.450	151.450	none	0.500	0.500	0.500	0	11	78.750	327.200
15	0	1	5	417.800	485.500	134.450	151.450	none	0.500	none	0.500	0	11	78.750	327.200
15	0	1	6	485.500	553.450	134.450	151.450	none	0.500	none	0.500	0	11	78.750	327.200
15	0	1	7	553.450	621.150	134.450	151.450	0.500	0.500	none	0.500	0	11	78.750	327.200
15	0	1	8	621.150	688.850	134.450	151.450	0.500	0.500	0.500	0.500	0	11	78.750	327.200
15	0	1	9	688.850	734.650	134.450	151.450	none	none	none	0.500	0	11	78.750	327.200
15	0	2	1	153.350	214.900	151.450	168.450	none	0.500	none	0.500	0	11	78.750	327.200
15	0	2	2	214.900	282.500	151.450	168.450	none	0.500	none	0.500	0	11	78.750	327.200
15	0	2	3	282.500	350.100	151.450	168.450	0.500	0.500	none	0.500	0	11	78.750	327.200
15	0	2	4	350.100	417.800	151.450	168.450	none	0.500	0.500	0.500	0	11	78.750	327.200
15	0	2	5	417.800	485.500	151.450	168.450	none	0.500	none	0.500	0	11	78.750	327.200
15	0	2	6	485.500	553.450	151.450	168.450	none	0.500	none	0.500	0	11	78.750	327.200
15	0	2	7	553.450	621.150	151.450	168.450	0.500	0.500	none	0.500	0	11	78.750	327.200
15	0	2	8	621.150	688.850	151.450	168.450	0.500	0.500	0.500	0.500	0	11	78.750	327.200
15	0	2	9	688.850	734.650	151.450	168.450	none	none	none	0.500	0	11	78.750	327.200
15	0	3	1	153.350	214.900	168.450	185.450	none	0.500	none	0.500	0	11	78.750	327.200
15	0	3	2	214.900	282.500	168.450	185.450	none	0.500	none	0.500	0	11	78.750	327.200
15	0	3	3	282.500	350.100	168.450	185.450	0.500	0.500	none	0.500	0	11	78.750	327.200
15	0	3	4	350.100	417.800	168.450	185.450	none	0.500	0.500	0.500	0	11	78.750	327.200
15	0	3	5	417.800	485.500	168.450	185.450	none	0.500	none	0.500	0	11	78.750	327.200
15	0	3	6	485.500	553.450	168.450	185.450	none	0.500	none	0.500	0	11	78.750	327.200
15	0	3	7	553.450	734.650	168.450	326.950	none	0.500	none	0.500	0	11	78.750	327.200
15	0	4	0	57.850	153.350	185.450	219.450	none	0.500	0.500	0.500	0	11	78.750	327.200
15	0	4	1	153.350	214.900	185.450	202.450	none	0.500	none	0.500	0	11	78.750	327.200
15	0	4	2	214.900	282.500	185.450	202.450	none	0.500	none	0.500	0	11	78.750	327.200
15	0	4	3	282.500	350.100	185.450	202.450	0.500	0.500	none	0.500	0	11	78.750	327.200
15	0	4	4	350.100	417.800	185.450	202.450	none	0.500	0.500	0.500	0	11	78.750	327.200
15	0	4	5	417.800	485.500	185.450	202.450	none	0.500	none	0.500	0	11	78.750	327.200
15	0	4	6	485.500	553.450	185.450	202.450	none	0.500	none	0.500	0	11	78.750	327.200
15	0	5	1	153.350	214.900	202.450	219.450	none	0.500	none	0.500	0	11	78.750	327.200
15	0	5	2	214.900	282.500	202.450	219.450	none	0.500	none	0.500	0	11	78.750	327.200
15	0	5	3	282.500	350.100	202.450	219.450	0.500	0.500	none	0.500	0	11	78.750	327.200
15	0	5	4	350.100	417.800	202.450	219.450	none	0.500	0.500	0.500	0	11	78.750	327.200
15	0	5	5	417.800	485.500	202.450	219.450	none	0.500	none	0.500	0	11	78.750	327.200
15	0	5	6	485.500	553.450	202.450	219.450	none	0.500	none	0.500	0	11	78.750	327.200
15	0	6	0	57.850	153.350	219.450	253.450	none	0.500	0.500	0.500	0	11	78.750	327.200
15	0	6	1	153.350	214.900	219.450	236.450	none	0.500	none	0.500	0	11	78.750	327.200
15	0	6	2	214.900	282.500	219.450	236.450	none	0.500	none	0.500	0	11	78.750	327.200
15	0	6	3	282.500	350.100	219.450	236.450	0.500	0.500	none	0.500	0	11	78.750	327.200
15	0	6	4	350.100	417.800	219.450	236.450	none	0.500	0.500	0.500	0	11	78.750	327.200
15	0	6	5	417.800	485.500	219.450	236.450	none	0.500	none	0.500	0	11	78.750	327.200
15	0	6	6	485.500	553.450	219.450	236.450	none	0.500	none	0.500	0	11	78.750	327.200
15	0	7	1	153.350	214.900	236.450	253.450	none	0.500	none	0.500	0	11	78.750	327.200
15	0	7	2	214.900	282.500	236.450	253.450	none	0.500	none	0.500	0	11	78.750	327.200
15	0	7	3	282.500	350.100	236.450	253.450	0.500	0.500	none	0.500	0	11	78.750	327.200
15	0	7	4	350.100	417.800	236.450	253.450	none	0.500	0.500	0.500	0	11	78.750	327.200
15	0	7	5	417.800	485.500	236.450	253.450	none	0.500	none	0.500	0	11	78.750	327.200
15	0	7	6	485.500	553.450	236.450	253.450	none	0.500	none	0.500	0	11	78.750	327.200
