odfpath	srcext	srcpath	family	batch	feature
slides/chart-001/odp/southern-classic-kennesaw-state-university-final.odp	pptx	slides/chart-001/pptx/southern-classic-kennesaw-state-university-final.pptx	slides	chart-001	class:chart:line
slides/chart-001/odp/southern-classic-kennesaw-state-university-final.odp	pptx	slides/chart-001/pptx/southern-classic-kennesaw-state-university-final.pptx	slides	chart-001	series-class:chart:line
slides/chart-001/odp/southern-classic-kennesaw-state-university-final.odp	pptx	slides/chart-001/pptx/southern-classic-kennesaw-state-university-final.pptx	slides	chart-001	@symbol_type
slides/chart-001/odp/southern-classic-kennesaw-state-university-final.odp	pptx	slides/chart-001/pptx/southern-classic-kennesaw-state-university-final.pptx	slides	chart-001	@solid_type
slides/chart-001/odp/southern-classic-kennesaw-state-university-final.odp	pptx	slides/chart-001/pptx/southern-classic-kennesaw-state-university-final.pptx	slides	chart-001	class:chart:bubble
slides/chart-001/odp/southern-classic-kennesaw-state-university-final.odp	pptx	slides/chart-001/pptx/southern-classic-kennesaw-state-university-final.pptx	slides	chart-001	series-class:chart:bubble
slides/chart-001/odp/southern-classic-kennesaw-state-university-final.odp	pptx	slides/chart-001/pptx/southern-classic-kennesaw-state-university-final.pptx	slides	chart-001	class:chart:bar
slides/chart-001/odp/southern-classic-kennesaw-state-university-final.odp	pptx	slides/chart-001/pptx/southern-classic-kennesaw-state-university-final.pptx	slides	chart-001	series-class:chart:bar
slides/chart-001/odp/southern-classic-kennesaw-state-university-final.odp	pptx	slides/chart-001/pptx/southern-classic-kennesaw-state-university-final.pptx	slides	chart-001	@solid_type
slides/chart-001/odp/southern-classic-kennesaw-state-university-final.odp	pptx	slides/chart-001/pptx/southern-classic-kennesaw-state-university-final.pptx	slides	chart-001	class:chart:line
slides/chart-001/odp/southern-classic-kennesaw-state-university-final.odp	pptx	slides/chart-001/pptx/southern-classic-kennesaw-state-university-final.pptx	slides	chart-001	series-class:chart:line
slides/chart-001/odp/southern-classic-kennesaw-state-university-final.odp	pptx	slides/chart-001/pptx/southern-classic-kennesaw-state-university-final.pptx	slides	chart-001	@symbol_type
slides/chart-001/odp/southern-classic-kennesaw-state-university-final.odp	pptx	slides/chart-001/pptx/southern-classic-kennesaw-state-university-final.pptx	slides	chart-001	class:chart:bar
slides/chart-001/odp/southern-classic-kennesaw-state-university-final.odp	pptx	slides/chart-001/pptx/southern-classic-kennesaw-state-university-final.pptx	slides	chart-001	series-class:chart:bar
slides/chart-001/odp/southern-classic-kennesaw-state-university-final.odp	pptx	slides/chart-001/pptx/southern-classic-kennesaw-state-university-final.pptx	slides	chart-001	class:chart:line
slides/chart-001/odp/southern-classic-kennesaw-state-university-final.odp	pptx	slides/chart-001/pptx/southern-classic-kennesaw-state-university-final.pptx	slides	chart-001	series-class:chart:line
slides/chart-001/odp/southern-classic-kennesaw-state-university-final.odp	pptx	slides/chart-001/pptx/southern-classic-kennesaw-state-university-final.pptx	slides	chart-001	@symbol_type
slides/chart-001/odp/southern-classic-kennesaw-state-university-final.odp	pptx	slides/chart-001/pptx/southern-classic-kennesaw-state-university-final.pptx	slides	chart-001	@solid_type
slides/chartset-008/odp/038_Competitive_Advantage_Card_for_PowerPoint_and_Google_Slides_373720f6.odp	pptx	slides/chartset-008/pptx/038_Competitive_Advantage_Card_for_PowerPoint_and_Google_Slides_373720f6.pptx	slides	chartset-008	class:chart:bar
slides/chartset-008/odp/038_Competitive_Advantage_Card_for_PowerPoint_and_Google_Slides_373720f6.odp	pptx	slides/chartset-008/pptx/038_Competitive_Advantage_Card_for_PowerPoint_and_Google_Slides_373720f6.pptx	slides	chartset-008	series-class:chart:bar
slides/chartset-008/odp/038_Competitive_Advantage_Card_for_PowerPoint_and_Google_Slides_373720f6.odp	pptx	slides/chartset-008/pptx/038_Competitive_Advantage_Card_for_PowerPoint_and_Google_Slides_373720f6.pptx	slides	chartset-008	class:chart:bar
slides/chartset-008/odp/038_Competitive_Advantage_Card_for_PowerPoint_and_Google_Slides_373720f6.odp	pptx	slides/chartset-008/pptx/038_Competitive_Advantage_Card_for_PowerPoint_and_Google_Slides_373720f6.pptx	slides	chartset-008	series-class:chart:bar
slides/chartset-008/odp/072_Gear_Pie_Chart_for_PowerPoint_and_Google_Slides_d464d3a0.odp	pptx	slides/chartset-008/pptx/072_Gear_Pie_Chart_for_PowerPoint_and_Google_Slides_d464d3a0.pptx	slides	chartset-008	class:chart:ring
slides/chartset-008/odp/072_Gear_Pie_Chart_for_PowerPoint_and_Google_Slides_d464d3a0.odp	pptx	slides/chartset-008/pptx/072_Gear_Pie_Chart_for_PowerPoint_and_Google_Slides_d464d3a0.pptx	slides	chartset-008	series-class:chart:circle
slides/chartset-008/odp/072_Gear_Pie_Chart_for_PowerPoint_and_Google_Slides_d464d3a0.odp	pptx	slides/chartset-008/pptx/072_Gear_Pie_Chart_for_PowerPoint_and_Google_Slides_d464d3a0.pptx	slides	chartset-008	@solid_type
slides/chartset-008/odp/072_Gear_Pie_Chart_for_PowerPoint_and_Google_Slides_d464d3a0.odp	pptx	slides/chartset-008/pptx/072_Gear_Pie_Chart_for_PowerPoint_and_Google_Slides_d464d3a0.pptx	slides	chartset-008	class:chart:ring
slides/chartset-008/odp/072_Gear_Pie_Chart_for_PowerPoint_and_Google_Slides_d464d3a0.odp	pptx	slides/chartset-008/pptx/072_Gear_Pie_Chart_for_PowerPoint_and_Google_Slides_d464d3a0.pptx	slides	chartset-008	series-class:chart:circle
slides/chartset-008/odp/072_Gear_Pie_Chart_for_PowerPoint_and_Google_Slides_d464d3a0.odp	pptx	slides/chartset-008/pptx/072_Gear_Pie_Chart_for_PowerPoint_and_Google_Slides_d464d3a0.pptx	slides	chartset-008	@solid_type
slides/chartset-008/odp/072_Gear_Pie_Chart_for_PowerPoint_and_Google_Slides_d464d3a0.odp	pptx	slides/chartset-008/pptx/072_Gear_Pie_Chart_for_PowerPoint_and_Google_Slides_d464d3a0.pptx	slides	chartset-008	class:chart:ring
slides/chartset-008/odp/072_Gear_Pie_Chart_for_PowerPoint_and_Google_Slides_d464d3a0.odp	pptx	slides/chartset-008/pptx/072_Gear_Pie_Chart_for_PowerPoint_and_Google_Slides_d464d3a0.pptx	slides	chartset-008	series-class:chart:circle
slides/chartset-008/odp/072_Gear_Pie_Chart_for_PowerPoint_and_Google_Slides_d464d3a0.odp	pptx	slides/chartset-008/pptx/072_Gear_Pie_Chart_for_PowerPoint_and_Google_Slides_d464d3a0.pptx	slides	chartset-008	@solid_type
slides/chartset-008/odp/072_Gear_Pie_Chart_for_PowerPoint_and_Google_Slides_d464d3a0.odp	pptx	slides/chartset-008/pptx/072_Gear_Pie_Chart_for_PowerPoint_and_Google_Slides_d464d3a0.pptx	slides	chartset-008	class:chart:ring
slides/chartset-008/odp/072_Gear_Pie_Chart_for_PowerPoint_and_Google_Slides_d464d3a0.odp	pptx	slides/chartset-008/pptx/072_Gear_Pie_Chart_for_PowerPoint_and_Google_Slides_d464d3a0.pptx	slides	chartset-008	series-class:chart:circle
slides/chartset-008/odp/072_Gear_Pie_Chart_for_PowerPoint_and_Google_Slides_d464d3a0.odp	pptx	slides/chartset-008/pptx/072_Gear_Pie_Chart_for_PowerPoint_and_Google_Slides_d464d3a0.pptx	slides	chartset-008	@solid_type
slides/chartset-008/odp/072_Gear_Pie_Chart_for_PowerPoint_and_Google_Slides_d464d3a0.odp	pptx	slides/chartset-008/pptx/072_Gear_Pie_Chart_for_PowerPoint_and_Google_Slides_d464d3a0.pptx	slides	chartset-008	class:chart:ring
slides/chartset-008/odp/072_Gear_Pie_Chart_for_PowerPoint_and_Google_Slides_d464d3a0.odp	pptx	slides/chartset-008/pptx/072_Gear_Pie_Chart_for_PowerPoint_and_Google_Slides_d464d3a0.pptx	slides	chartset-008	series-class:chart:circle
slides/chartset-008/odp/072_Gear_Pie_Chart_for_PowerPoint_and_Google_Slides_d464d3a0.odp	pptx	slides/chartset-008/pptx/072_Gear_Pie_Chart_for_PowerPoint_and_Google_Slides_d464d3a0.pptx	slides	chartset-008	@solid_type
slides/chartset-008/odp/072_Gear_Pie_Chart_for_PowerPoint_and_Google_Slides_d464d3a0.odp	pptx	slides/chartset-008/pptx/072_Gear_Pie_Chart_for_PowerPoint_and_Google_Slides_d464d3a0.pptx	slides	chartset-008	class:chart:ring
slides/chartset-008/odp/072_Gear_Pie_Chart_for_PowerPoint_and_Google_Slides_d464d3a0.odp	pptx	slides/chartset-008/pptx/072_Gear_Pie_Chart_for_PowerPoint_and_Google_Slides_d464d3a0.pptx	slides	chartset-008	series-class:chart:circle
slides/chartset-008/odp/072_Gear_Pie_Chart_for_PowerPoint_and_Google_Slides_d464d3a0.odp	pptx	slides/chartset-008/pptx/072_Gear_Pie_Chart_for_PowerPoint_and_Google_Slides_d464d3a0.pptx	slides	chartset-008	@solid_type
slides/chartset-008/odp/100_Lime_and_Lemon_Data-Driven_Chart_for_PowerPoint_d7bb4a44.odp	pptx	slides/chartset-008/pptx/100_Lime_and_Lemon_Data-Driven_Chart_for_PowerPoint_d7bb4a44.pptx	slides	chartset-008	class:chart:circle
slides/chartset-008/odp/100_Lime_and_Lemon_Data-Driven_Chart_for_PowerPoint_d7bb4a44.odp	pptx	slides/chartset-008/pptx/100_Lime_and_Lemon_Data-Driven_Chart_for_PowerPoint_d7bb4a44.pptx	slides	chartset-008	series-class:chart:circle
slides/chartset-008/odp/100_Lime_and_Lemon_Data-Driven_Chart_for_PowerPoint_d7bb4a44.odp	pptx	slides/chartset-008/pptx/100_Lime_and_Lemon_Data-Driven_Chart_for_PowerPoint_d7bb4a44.pptx	slides	chartset-008	@solid_type
slides/chartset-008/odp/100_Lime_and_Lemon_Data-Driven_Chart_for_PowerPoint_d7bb4a44.odp	pptx	slides/chartset-008/pptx/100_Lime_and_Lemon_Data-Driven_Chart_for_PowerPoint_d7bb4a44.pptx	slides	chartset-008	class:chart:circle
slides/chartset-008/odp/100_Lime_and_Lemon_Data-Driven_Chart_for_PowerPoint_d7bb4a44.odp	pptx	slides/chartset-008/pptx/100_Lime_and_Lemon_Data-Driven_Chart_for_PowerPoint_d7bb4a44.pptx	slides	chartset-008	series-class:chart:circle
slides/chartset-008/odp/100_Lime_and_Lemon_Data-Driven_Chart_for_PowerPoint_d7bb4a44.odp	pptx	slides/chartset-008/pptx/100_Lime_and_Lemon_Data-Driven_Chart_for_PowerPoint_d7bb4a44.pptx	slides	chartset-008	@solid_type
slides/chartset-008/odp/100_Lime_and_Lemon_Data-Driven_Chart_for_PowerPoint_d7bb4a44.odp	pptx	slides/chartset-008/pptx/100_Lime_and_Lemon_Data-Driven_Chart_for_PowerPoint_d7bb4a44.pptx	slides	chartset-008	class:chart:circle
slides/chartset-008/odp/100_Lime_and_Lemon_Data-Driven_Chart_for_PowerPoint_d7bb4a44.odp	pptx	slides/chartset-008/pptx/100_Lime_and_Lemon_Data-Driven_Chart_for_PowerPoint_d7bb4a44.pptx	slides	chartset-008	series-class:chart:circle
slides/chartset-008/odp/100_Lime_and_Lemon_Data-Driven_Chart_for_PowerPoint_d7bb4a44.odp	pptx	slides/chartset-008/pptx/100_Lime_and_Lemon_Data-Driven_Chart_for_PowerPoint_d7bb4a44.pptx	slides	chartset-008	@solid_type
slides/chartset-008/odp/100_Lime_and_Lemon_Data-Driven_Chart_for_PowerPoint_d7bb4a44.odp	pptx	slides/chartset-008/pptx/100_Lime_and_Lemon_Data-Driven_Chart_for_PowerPoint_d7bb4a44.pptx	slides	chartset-008	class:chart:circle
slides/chartset-008/odp/100_Lime_and_Lemon_Data-Driven_Chart_for_PowerPoint_d7bb4a44.odp	pptx	slides/chartset-008/pptx/100_Lime_and_Lemon_Data-Driven_Chart_for_PowerPoint_d7bb4a44.pptx	slides	chartset-008	series-class:chart:circle
slides/chartset-008/odp/100_Lime_and_Lemon_Data-Driven_Chart_for_PowerPoint_d7bb4a44.odp	pptx	slides/chartset-008/pptx/100_Lime_and_Lemon_Data-Driven_Chart_for_PowerPoint_d7bb4a44.pptx	slides	chartset-008	@solid_type
slides/chartset-008/odp/100_Lime_and_Lemon_Data-Driven_Chart_for_PowerPoint_d7bb4a44.odp	pptx	slides/chartset-008/pptx/100_Lime_and_Lemon_Data-Driven_Chart_for_PowerPoint_d7bb4a44.pptx	slides	chartset-008	class:chart:circle
slides/chartset-008/odp/100_Lime_and_Lemon_Data-Driven_Chart_for_PowerPoint_d7bb4a44.odp	pptx	slides/chartset-008/pptx/100_Lime_and_Lemon_Data-Driven_Chart_for_PowerPoint_d7bb4a44.pptx	slides	chartset-008	series-class:chart:circle
slides/chartset-008/odp/100_Lime_and_Lemon_Data-Driven_Chart_for_PowerPoint_d7bb4a44.odp	pptx	slides/chartset-008/pptx/100_Lime_and_Lemon_Data-Driven_Chart_for_PowerPoint_d7bb4a44.pptx	slides	chartset-008	@solid_type
slides/chartset-008/odp/100_Lime_and_Lemon_Data-Driven_Chart_for_PowerPoint_d7bb4a44.odp	pptx	slides/chartset-008/pptx/100_Lime_and_Lemon_Data-Driven_Chart_for_PowerPoint_d7bb4a44.pptx	slides	chartset-008	class:chart:circle
slides/chartset-008/odp/100_Lime_and_Lemon_Data-Driven_Chart_for_PowerPoint_d7bb4a44.odp	pptx	slides/chartset-008/pptx/100_Lime_and_Lemon_Data-Driven_Chart_for_PowerPoint_d7bb4a44.pptx	slides	chartset-008	series-class:chart:circle
slides/chartset-008/odp/100_Lime_and_Lemon_Data-Driven_Chart_for_PowerPoint_d7bb4a44.odp	pptx	slides/chartset-008/pptx/100_Lime_and_Lemon_Data-Driven_Chart_for_PowerPoint_d7bb4a44.pptx	slides	chartset-008	@solid_type
slides/chartset-012/odp/061_Four-Stage_Serpentine_Chart_05699efe.odp	pptx	slides/chartset-012/pptx/061_Four-Stage_Serpentine_Chart_05699efe.pptx	slides	chartset-012	class:chart:circle
slides/chartset-012/odp/061_Four-Stage_Serpentine_Chart_05699efe.odp	pptx	slides/chartset-012/pptx/061_Four-Stage_Serpentine_Chart_05699efe.pptx	slides	chartset-012	series-class:chart:circle
slides/chartset-012/odp/061_Four-Stage_Serpentine_Chart_05699efe.odp	pptx	slides/chartset-012/pptx/061_Four-Stage_Serpentine_Chart_05699efe.pptx	slides	chartset-012	@solid_type
slides/chartset-012/odp/061_Four-Stage_Serpentine_Chart_05699efe.odp	pptx	slides/chartset-012/pptx/061_Four-Stage_Serpentine_Chart_05699efe.pptx	slides	chartset-012	class:chart:circle
slides/chartset-012/odp/061_Four-Stage_Serpentine_Chart_05699efe.odp	pptx	slides/chartset-012/pptx/061_Four-Stage_Serpentine_Chart_05699efe.pptx	slides	chartset-012	series-class:chart:circle
slides/chartset-012/odp/061_Four-Stage_Serpentine_Chart_05699efe.odp	pptx	slides/chartset-012/pptx/061_Four-Stage_Serpentine_Chart_05699efe.pptx	slides	chartset-012	@solid_type
slides/chartset-012/odp/061_Four-Stage_Serpentine_Chart_05699efe.odp	pptx	slides/chartset-012/pptx/061_Four-Stage_Serpentine_Chart_05699efe.pptx	slides	chartset-012	class:chart:circle
slides/chartset-012/odp/061_Four-Stage_Serpentine_Chart_05699efe.odp	pptx	slides/chartset-012/pptx/061_Four-Stage_Serpentine_Chart_05699efe.pptx	slides	chartset-012	series-class:chart:circle
slides/chartset-012/odp/061_Four-Stage_Serpentine_Chart_05699efe.odp	pptx	slides/chartset-012/pptx/061_Four-Stage_Serpentine_Chart_05699efe.pptx	slides	chartset-012	@solid_type
slides/chartset-012/odp/061_Four-Stage_Serpentine_Chart_05699efe.odp	pptx	slides/chartset-012/pptx/061_Four-Stage_Serpentine_Chart_05699efe.pptx	slides	chartset-012	class:chart:circle
slides/chartset-012/odp/061_Four-Stage_Serpentine_Chart_05699efe.odp	pptx	slides/chartset-012/pptx/061_Four-Stage_Serpentine_Chart_05699efe.pptx	slides	chartset-012	series-class:chart:circle
slides/chartset-012/odp/061_Four-Stage_Serpentine_Chart_05699efe.odp	pptx	slides/chartset-012/pptx/061_Four-Stage_Serpentine_Chart_05699efe.pptx	slides	chartset-012	@solid_type
slides/chartset-012/odp/061_Four-Stage_Serpentine_Chart_05699efe.odp	pptx	slides/chartset-012/pptx/061_Four-Stage_Serpentine_Chart_05699efe.pptx	slides	chartset-012	class:chart:circle
slides/chartset-012/odp/061_Four-Stage_Serpentine_Chart_05699efe.odp	pptx	slides/chartset-012/pptx/061_Four-Stage_Serpentine_Chart_05699efe.pptx	slides	chartset-012	series-class:chart:circle
slides/chartset-012/odp/061_Four-Stage_Serpentine_Chart_05699efe.odp	pptx	slides/chartset-012/pptx/061_Four-Stage_Serpentine_Chart_05699efe.pptx	slides	chartset-012	@solid_type
slides/chartset-012/odp/061_Four-Stage_Serpentine_Chart_05699efe.odp	pptx	slides/chartset-012/pptx/061_Four-Stage_Serpentine_Chart_05699efe.pptx	slides	chartset-012	class:chart:circle
slides/chartset-012/odp/061_Four-Stage_Serpentine_Chart_05699efe.odp	pptx	slides/chartset-012/pptx/061_Four-Stage_Serpentine_Chart_05699efe.pptx	slides	chartset-012	series-class:chart:circle
slides/chartset-012/odp/061_Four-Stage_Serpentine_Chart_05699efe.odp	pptx	slides/chartset-012/pptx/061_Four-Stage_Serpentine_Chart_05699efe.pptx	slides	chartset-012	@solid_type
slides/chartset-012/odp/061_Four-Stage_Serpentine_Chart_05699efe.odp	pptx	slides/chartset-012/pptx/061_Four-Stage_Serpentine_Chart_05699efe.pptx	slides	chartset-012	class:chart:circle
slides/chartset-012/odp/061_Four-Stage_Serpentine_Chart_05699efe.odp	pptx	slides/chartset-012/pptx/061_Four-Stage_Serpentine_Chart_05699efe.pptx	slides	chartset-012	series-class:chart:circle
slides/chartset-012/odp/061_Four-Stage_Serpentine_Chart_05699efe.odp	pptx	slides/chartset-012/pptx/061_Four-Stage_Serpentine_Chart_05699efe.pptx	slides	chartset-012	@solid_type
slides/chartset-012/odp/061_Four-Stage_Serpentine_Chart_05699efe.odp	pptx	slides/chartset-012/pptx/061_Four-Stage_Serpentine_Chart_05699efe.pptx	slides	chartset-012	class:chart:circle
slides/chartset-012/odp/061_Four-Stage_Serpentine_Chart_05699efe.odp	pptx	slides/chartset-012/pptx/061_Four-Stage_Serpentine_Chart_05699efe.pptx	slides	chartset-012	series-class:chart:circle
slides/chartset-012/odp/061_Four-Stage_Serpentine_Chart_05699efe.odp	pptx	slides/chartset-012/pptx/061_Four-Stage_Serpentine_Chart_05699efe.pptx	slides	chartset-012	@solid_type
slides/ceiling-002/odp/8_P-Pavese_AIRBUS-ATB-journee-CRATB.odp	pptx	slides/ceiling-002/pptx/8_P-Pavese_AIRBUS-ATB-journee-CRATB.pptx	slides	ceiling-002	class:chart:bar
slides/ceiling-002/odp/8_P-Pavese_AIRBUS-ATB-journee-CRATB.odp	pptx	slides/ceiling-002/pptx/8_P-Pavese_AIRBUS-ATB-journee-CRATB.pptx	slides	ceiling-002	series-class:chart:bar
slides/ceiling-002/odp/8_P-Pavese_AIRBUS-ATB-journee-CRATB.odp	pptx	slides/ceiling-002/pptx/8_P-Pavese_AIRBUS-ATB-journee-CRATB.pptx	slides	ceiling-002	@percentage_true
slides/ceiling-002/odp/8_P-Pavese_AIRBUS-ATB-journee-CRATB.odp	pptx	slides/ceiling-002/pptx/8_P-Pavese_AIRBUS-ATB-journee-CRATB.pptx	slides	ceiling-002	class:chart:bar
slides/ceiling-002/odp/8_P-Pavese_AIRBUS-ATB-journee-CRATB.odp	pptx	slides/ceiling-002/pptx/8_P-Pavese_AIRBUS-ATB-journee-CRATB.pptx	slides	ceiling-002	series-class:chart:bar
slides/ceiling-002/odp/8_P-Pavese_AIRBUS-ATB-journee-CRATB.odp	pptx	slides/ceiling-002/pptx/8_P-Pavese_AIRBUS-ATB-journee-CRATB.pptx	slides	ceiling-002	@solid_type
slides/ceiling-002/odp/8_P-Pavese_AIRBUS-ATB-journee-CRATB.odp	pptx	slides/ceiling-002/pptx/8_P-Pavese_AIRBUS-ATB-journee-CRATB.pptx	slides	ceiling-002	class:chart:bar
slides/ceiling-002/odp/8_P-Pavese_AIRBUS-ATB-journee-CRATB.odp	pptx	slides/ceiling-002/pptx/8_P-Pavese_AIRBUS-ATB-journee-CRATB.pptx	slides	ceiling-002	series-class:chart:bar
slides/ceiling-002/odp/8_P-Pavese_AIRBUS-ATB-journee-CRATB.odp	pptx	slides/ceiling-002/pptx/8_P-Pavese_AIRBUS-ATB-journee-CRATB.pptx	slides	ceiling-002	class:chart:bar
slides/ceiling-002/odp/8_P-Pavese_AIRBUS-ATB-journee-CRATB.odp	pptx	slides/ceiling-002/pptx/8_P-Pavese_AIRBUS-ATB-journee-CRATB.pptx	slides	ceiling-002	series-class:chart:bar
slides/ceiling-002/odp/8_P-Pavese_AIRBUS-ATB-journee-CRATB.odp	pptx	slides/ceiling-002/pptx/8_P-Pavese_AIRBUS-ATB-journee-CRATB.pptx	slides	ceiling-002	@solid_type
