# side=ref binary=/opt/libreoffice26.2/program/soffice version=LibreOffice 26.2.4.2 0229ac93fcf0d7cbc6376066c6f35021cef002dc
path	status	rc	pages	words	rawwords	glyphs	fonts	unemb
slides/done-003/odp/ws_prod-g-doc-Events-2007-september-M.017-(French)-France.odp	OK	0	55	6215	6291	33915	6	0
slides/done-003/odp/ws_prod-g-doc-Events-2007-september-MDM.032-(ENGLISH)-CZ.odp	OK	0	38	2662	2712	14835	6	0
slides/done-004/odp/0335fab9-79f0-4944-b92c-f223837ca2d8.odp	OK	0	12	616	667	4499	3	0
slides/done-004/odp/DOE Interactive Exercise Presentation draft rev 2.odp	OK	0	10	574	655	2744	5	0
slides/done-004/odp/Item 6b - UNSD - Dissemination through APIs.odp	OK	0	10	421	453	2420	3	0
slides/done-004/odp/Liturgical-Commission-2025-Convention-Presentation.odp	OK	0	9	336	387	1804	2	0
slides/done-004/odp/Session 21- The option to expand & abandon.odp	OK	0	12	885	967	4268	5	0
slides/done-004/odp/attendance-updates-for-governors.odp	OK	0	30	3055	3227	17298	8	0
slides/done-004/odp/ghgp-supply-chain-initiative_20100323_wri.odp	OK	0	52	3896	4131	22442	9	0
slides/done-004/odp/redac-fullComm-201705-EE-FRs-briefing.odp	OK	0	8	374	384	2268	4	0
slides/done-004/odp/undp_presentation_revised_17_may.odp	OK	0	22	1835	1956	10556	9	0
slides/done-004/odp/ws_prod-g-doc-Events-industrymeeting18112004-European-Safety-Strategy-Initiative.odp	OK	0	10	332	343	1884	5	0
slides/done-005/odp/5b_upasana_dasgupta_-_liability_and_registration.odp	OK	0	15	955	1005	5024	3	0
slides/done-005/odp/ANG C-1 ATC-TO Core Program - HF REDAC briefing September 7 2016.odp	OK	0	19	1885	2007	11586	5	0
slides/done-005/odp/ITE106-Chapter 4.odp	OK	0	47	3140	3295	16509	7	0
slides/done-005/odp/NAS-Infrastructure-Roadmaps-HSI.odp	OK	0	9	1415	1469	9027	6	0
slides/done-005/odp/NAS-Infrastructure-Roadmaps-Weather.odp	OK	0	11	2120	2152	12083	4	0
slides/done-005/odp/berlin.odp	OK	0	29	1375	1530	7403	6	0
slides/done-005/odp/c_291533.odp	OK	0	19	1105	1159	5913	7	0
slides/done-005/odp/manufacturing_process_simulation_working_group_overview_2023.odp	OK	0	7	714	756	4733	4	0
slides/done-005/odp/pods05.odp	OK	0	60	1884	2078	10676	11	0
slides/done-005/odp/ws_prod-g-doc-Events-industrymeeting18112004-Aercap.odp	OK	0	12	1269	1343	6938	5	0
slides/done-006/odp/Course Selection 2025-26 Current Grade 09.odp	OK	0	10	694	698	3343	4	0
slides/done-006/odp/Ensemble-pour-l-amelioration-de-la-securite-de-lac-AIRBUS.odp	OK	0	9	627	652	3451	4	0
slides/done-006/odp/Lepore.odp	OK	0	20	1822	1948	10767	5	0
slides/done-006/odp/REDAC HF briefing Sep 2016_LARD_ATC_TO_FE_v2.odp	OK	0	18	2119	2223	12620	6	0
slides/done-006/odp/Stakeholders-v08052017 - v5.odp	OK	0	13	541	611	3388	8	0
slides/done-006/odp/iris07.12.12.odp	OK	0	21	881	938	4795	9	0
slides/done-006/odp/nabiyeleul_1_aviation_service_28_july_2020.odp	OK	0	9	554	604	3146	5	0
slides/done-006/odp/social-media-app-bulletin-january.odp	OK	0	4	788	792	4001	4	0
slides/done-006/odp/wopanets-innovationdays-06-16.odp	OK	0	15	563	626	3625	3	0
slides/done-006/odp/ws_prod-g-doc-Events-r-6.-ESM.odp	OK	0	25	1951	2120	11330	6	0
slides/done-007/odp/1-secretariat.odp	OK	0	10	150	216	1034	4	0
slides/done-007/odp/10. Drawings, circuit diagrams and schematics.odp	OK	0	23	1502	1521	8444	4	0
slides/done-007/odp/71393_pp7.odp	OK	0	39	2151	2373	12475	6	0
slides/done-007/odp/BHCA Part II webinar #2 - 10.2020.odp	OK	0	21	1404	1449	7216	6	0
slides/done-007/odp/Boeing 737 Max - Group 5.odp	OK	0	2	7	7	27	1	0
slides/done-007/odp/PAL Block Intro 2023.odp	OK	0	20	1463	1564	8225	6	0
slides/done-007/odp/bitesize-writing-a-report.odp	OK	0	15	657	708	3791	6	0
slides/done-007/odp/flying-by-numbers-presentation.odp	OK	0	10	547	577	2379	8	0
slides/done-007/odp/introduction_to_bea_tuxedo.odp	OK	0	40	1767	1831	9893	7	0
slides/done-007/odp/joint_user_outcomes_michael_fullerton_29.06.12.odp	OK	0	20	1918	2016	9836	8	0
slides/done-008/odp/8.16_AOD_FINAL_Provider_Training_Presentation_9_2009.odp	OK	0	94	4311	4542	22481	6	0
slides/done-008/odp/AATF-Fact-Sheet-2025.odp	OK	0	9	848	894	4611	8	0
slides/done-008/odp/EG1_dsrc tech.odp	OK	0	26	2034	2178	11132	6	0
slides/done-008/odp/FIT26-Presentation-Airservices-Update.odp	OK	0	11	221	241	1295	4	0
slides/done-008/odp/Framing Europe.odp	OK	0	24	2237	2301	11542	4	0
slides/done-008/odp/G-InvoicingKeithJarboe.odp	OK	0	13	1080	1177	6968	5	0
slides/done-008/odp/RESPA_-_Section_8_Webinar.odp	OK	0	35	2573	2765	13293	6	0
slides/done-008/odp/ROK-PI Climate Bulletin - Edition 2017-06.odp	OK	0	2	409	416	2332	3	0
slides/done-008/odp/concepts-surrounding-cloud-computing-carolyn-kranz-and-rich-prem-gb-seattle-2011.odp	OK	0	36	2463	2571	13459	5	0
slides/done-008/odp/item_3-environmental_process_briefing.odp	OK	0	12	296	334	1765	4	0
slides/done-009/odp/30-04-2021 merged NDoH and NICD_Presentation HBV BD meeting 05May2021_1.odp	OK	0	18	1361	1448	7644	7	0
slides/done-009/odp/Airport Planning 09112013.odp	OK	0	9	629	656	3591	6	0
slides/done-009/odp/COMSTAC_11_5_2021am_2.odp	OK	0	39	2741	2858	16225	4	0
slides/done-009/odp/Employment-Based_I-485.odp	OK	0	42	2516	2709	13353	4	0
slides/done-009/odp/FIT26-Presentation-PR-Briefing-Debrief-Airbus.odp	OK	0	9	1443	1535	7273	3	0
